gene	n_datasets_testable	n_datasets_fdr05	median_evidence_percentile	equal_dataset_mean_percentile	rank
RPS2	2	0	0.41461562989136636	0.41461562989136636	13722
SLC25A30-AS1	1	0	0.41454464583565	0.41454464583565	13723
ARV1	2	0	0.41453134797532315	0.41453134797532315	13724
AC092171.2	1	0	0.4145104691391529	0.4145104691391529	13725
RABGGTB	2	0	0.4144961674086104	0.4144961674086104	13726
FLVCR1-DT	2	0	0.4144776013550226	0.4144776013550226	13727
SF3B3	2	0	0.4144563639271082	0.4144563639271082	13728
HSF4	2	0	0.41441736051804595	0.41441736051804595	13729
AL109840.2	1	0	0.4143919248928203	0.4143919248928203	13730
R3HDM4	2	0	0.4143492459590833	0.4143492459590833	13731
GATA2	2	0	0.4143106746844793	0.4143106746844793	13732
AC051619.8	1	0	0.4142833885059966	0.4142833885059966	13733
CBX1	2	0	0.4142287067655787	0.4142287067655787	13734
AOC2	2	0	0.4141977698287858	0.4141977698287858	13735
CD52	1	0	0.4141775742376326	0.4141775742376326	13736
NDUFA4	2	0	0.41416124092155326	0.41416124092155326	13737
AL451060.1	1	0	0.4141554542421883	0.4141554542421883	13738
UIMC1	2	0	0.41410464841474565	0.41410464841474565	13739
FBXL4	2	0	0.41406204590971835	0.41406204590971835	13740
CDC5L	2	0	0.41403924445463897	0.41403924445463897	13741
MUM1	1	0	0.4140261555489631	0.4140261555489631	13742
MAP4K4	2	0	0.4140133338739776	0.4140133338739776	13743
VAMP2	2	0	0.41389433303764506	0.41389433303764506	13744
PLK1	2	0	0.41388621924138325	0.41388621924138325	13745
C2orf42	2	0	0.41388403979880223	0.41388403979880223	13746
LINC02256	2	0	0.4138776344513723	0.4138776344513723	13747
TNKS2-AS1	2	0	0.4138683888956136	0.4138683888956136	13748
AL121839.2	1	0	0.4138492429587019	0.4138492429587019	13749
NEIL1	2	0	0.41381745519162316	0.41381745519162316	13750
ST7	2	0	0.41378880144023245	0.41378880144023245	13751
AC233280.1	2	0	0.41378248936863893	0.41378248936863893	13752
DMRTA2	1	0	0.4137662626487267	0.4137662626487267	13753
TPM3	2	0	0.41375607169000894	0.41375607169000894	13754
AMY2B	2	0	0.4137455613213055	0.4137455613213055	13755
PYCARD	2	0	0.4137278128313494	0.4137278128313494	13756
CASS4	2	0	0.41372777616251166	0.41372777616251166	13757
TMED4	2	0	0.4137245655418068	0.4137245655418068	13758
VPS51	2	0	0.4137190218402351	0.4137190218402351	13759
SPDYE16	2	0	0.4137184181728604	0.4137184181728604	13760
UBL5	2	0	0.413690418361084	0.413690418361084	13761
CDC42SE1	2	0	0.4136705507324451	0.4136705507324451	13762
SGK1	2	0	0.41362211562570217	0.41362211562570217	13763
PAK4	2	0	0.4135381076349056	0.4135381076349056	13764
TEFM	2	0	0.41353319463523186	0.41353319463523186	13765
NTAN1	2	0	0.4135092563344123	0.4135092563344123	13766
PCDHB9	2	0	0.41346810597769845	0.41346810597769845	13767
AC072061.1	2	0	0.41343233946585234	0.41343233946585234	13768
TRIQK	2	0	0.4134160041347565	0.4134160041347565	13769
AC093382.1	2	0	0.4133924001755047	0.4133924001755047	13770
CDKN1B	2	0	0.41336505050457667	0.41336505050457667	13771
PSPH	2	0	0.41336074646301546	0.41336074646301546	13772
PRR7	2	0	0.41334011021143013	0.41334011021143013	13773
IKZF5	2	0	0.41330336523653294	0.41330336523653294	13774
COMMD1	2	0	0.41330244953164086	0.41330244953164086	13775
COL6A3	2	0	0.4132784614700901	0.4132784614700901	13776
AC008735.1	1	0	0.4132522928311716	0.4132522928311716	13777
SERTAD1	2	0	0.4132016576417234	0.4132016576417234	13778
Z92544.2	1	0	0.4131980246377598	0.4131980246377598	13779
COASY	2	0	0.41317914548032275	0.41317914548032275	13780
LRRC17	2	0	0.4130774856448317	0.4130774856448317	13781
HNRNPUL1	2	0	0.4130305758092444	0.4130305758092444	13782
FAM118A	2	0	0.4129983128169365	0.4129983128169365	13783
DYNC1LI2	2	0	0.41299441828647143	0.41299441828647143	13784
WDSUB1	2	0	0.4129378546220971	0.4129378546220971	13785
ZNF787	2	0	0.41289865463906306	0.41289865463906306	13786
EBLN3P	2	0	0.4128928093536812	0.4128928093536812	13787
AL645608.7	1	0	0.4127638790904651	0.4127638790904651	13788
LIMK2	2	0	0.4126935521928389	0.4126935521928389	13789
TAF6L	2	0	0.4126344415039989	0.4126344415039989	13790
CYTIP	1	0	0.4126128863785638	0.4126128863785638	13791
LINC01269	1	0	0.4125840561832322	0.4125840561832322	13792
CCSER2	2	0	0.4125807749758962	0.4125807749758962	13793
SEPTIN2	1	0	0.4125468063168177	0.4125468063168177	13794
CKAP2	2	0	0.41253609415142445	0.41253609415142445	13795
KIF2A	2	0	0.4125338176557899	0.4125338176557899	13796
AC005041.5	1	0	0.4124925381234059	0.4124925381234059	13797
ZSWIM7	2	0	0.4124882324985629	0.4124882324985629	13798
LRRFIP1	2	0	0.4124280745138616	0.4124280745138616	13799
C10orf67	1	0	0.4123762926720783	0.4123762926720783	13800
CBX3	2	0	0.4123679090346921	0.4123679090346921	13801
PARK7	2	0	0.41236357155713477	0.41236357155713477	13802
CASZ1	2	0	0.41233969872035325	0.41233969872035325	13803
TXNRD1	2	0	0.41227366219819955	0.41227366219819955	13804
TENT2	2	0	0.41224766580547956	0.41224766580547956	13805
B3GNT10	2	0	0.4122392440952195	0.4122392440952195	13806
AL161665.1	1	0	0.4122211971563466	0.4122211971563466	13807
AL049557.1	1	0	0.412112660769523	0.412112660769523	13808
PIK3IP1	2	0	0.41205688176518834	0.41205688176518834	13809
RYBP	2	0	0.4119607429197534	0.4119607429197534	13810
FKBP1A	2	0	0.4119477812875896	0.4119477812875896	13811
EWSAT1	2	0	0.4119464394734811	0.4119464394734811	13812
C2CD2	1	0	0.4119279045214522	0.4119279045214522	13813
TUBA1A	2	0	0.4118981175496097	0.4118981175496097	13814
HIPK1	2	0	0.4118693156760611	0.4118693156760611	13815
ARNTL	2	0	0.4118409904315602	0.4118409904315602	13816
AC130371.2	2	0	0.4118321111665084	0.4118321111665084	13817
KRT10	2	0	0.4118289849027841	0.4118289849027841	13818
RAB30-AS1	1	0	0.4118256832696131	0.4118256832696131	13819
IDS	2	0	0.4118154637049529	0.4118154637049529	13820
PDXDC1	2	0	0.411783590243136	0.411783590243136	13821
ZNF239	2	0	0.41178104837848384	0.41178104837848384	13822
GPR34	1	0	0.4117327834156401	0.4117327834156401	13823
BVES	1	0	0.411709107083287	0.411709107083287	13824
RPL22	2	0	0.4117065065767036	0.4117065065767036	13825
ARL9	2	0	0.41170264263291534	0.41170264263291534	13826
CHRAC1	2	0	0.4116249735194716	0.4116249735194716	13827
AC022007.1	2	0	0.41160706709227385	0.41160706709227385	13828
PYGO2	2	0	0.4116058534727191	0.4116058534727191	13829
PRDX3	2	0	0.4115349668130933	0.4115349668130933	13830
PSMC3	2	0	0.4114905995531548	0.4114905995531548	13831
MAN1A1	2	0	0.41144458301676057	0.41144458301676057	13832
KCP	2	0	0.4114183953944607	0.4114183953944607	13833
UTP15	2	0	0.4113836564662494	0.4113836564662494	13834
AL592211.2	1	0	0.4113529060617572	0.4113529060617572	13835
OGFR	2	0	0.41134301546880647	0.41134301546880647	13836
AR	2	0	0.41130936667626183	0.41130936667626183	13837
PPP1R3E	2	0	0.41127840684119843	0.41127840684119843	13838
COQ5	2	0	0.41125461984977796	0.41125461984977796	13839
NPL	2	0	0.4112323083346088	0.4112323083346088	13840
LSM10	2	0	0.41118831037119613	0.41118831037119613	13841
PEX26	2	0	0.4110989301336032	0.4110989301336032	13842
TRIM17	2	0	0.4110703118938442	0.4110703118938442	13843
ZNF770	2	0	0.41106492950209567	0.41106492950209567	13844
MYSM1	2	0	0.4110642070078444	0.4110642070078444	13845
SAAL1	2	0	0.41104912553329287	0.41104912553329287	13846
LMBR1	2	0	0.41098097689535734	0.41098097689535734	13847
NKRF	2	0	0.41097810046309424	0.41097810046309424	13848
POLR2D	2	0	0.4109203017885382	0.4109203017885382	13849
APOBR	1	0	0.4109021664407766	0.4109021664407766	13850
AL451085.1	2	0	0.41084873293183466	0.41084873293183466	13851
PALM2-AKAP2	2	0	0.41081043231763903	0.41081043231763903	13852
MTHFD1L	2	0	0.4107961446060172	0.4107961446060172	13853
NUTF2	2	0	0.41078994918564826	0.41078994918564826	13854
GTF2A2	2	0	0.41073240800549293	0.41073240800549293	13855
AC026304.1	2	0	0.41068745484623903	0.41068745484623903	13856
ZNF682	2	0	0.4106571154070505	0.4106571154070505	13857
LINC01209	1	0	0.4106527299010342	0.4106527299010342	13858
PSMC2	2	0	0.41054468566971364	0.41054468566971364	13859
AC012640.2	2	0	0.41053797748516935	0.41053797748516935	13860
FBXL12	2	0	0.41051009132979044	0.41051009132979044	13861
IPO5	2	0	0.41050911612058566	0.41050911612058566	13862
PTGIS	1	0	0.4105001641010867	0.4105001641010867	13863
TRMO	2	0	0.41049814854458977	0.41049814854458977	13864
GM2A	2	0	0.41049315389707963	0.41049315389707963	13865
AC008637.1	1	0	0.4104859335038363	0.4104859335038363	13866
SAPCD1	1	0	0.4104846149671677	0.4104846149671677	13867
EXOC7	2	0	0.410472524848838	0.410472524848838	13868
GRTP1-AS1	2	0	0.410463562130543	0.410463562130543	13869
COX7C	2	0	0.41045267995358997	0.41045267995358997	13870
SNRNP35	2	0	0.41044242254797614	0.41044242254797614	13871
AC007066.2	1	0	0.4104303467737559	0.4104303467737559	13872
C2orf68	2	0	0.41042985209227195	0.41042985209227195	13873
GCDH	2	0	0.41041618334016605	0.41041618334016605	13874
RMND5B	2	0	0.41038502985489084	0.41038502985489084	13875
DCTPP1	2	0	0.4103467378148815	0.4103467378148815	13876
CCDC102A	2	0	0.4103287834206057	0.4103287834206057	13877
CYTH2	2	0	0.41032850961561795	0.41032850961561795	13878
LINC01002	1	0	0.4103218103869323	0.4103218103869323	13879
RAET1E	1	0	0.4102675421935203	0.4102675421935203	13880
FSCN1	2	0	0.41021208586618607	0.41021208586618607	13881
NPIPA2	1	0	0.4102079395085066	0.4102079395085066	13882
CASC15	2	0	0.41020340994921817	0.41020340994921817	13883
AC139530.1	2	0	0.4101928199075361	0.4101928199075361	13884
Z95115.1	2	0	0.4101461779939373	0.4101461779939373	13885
GTF2H5	2	0	0.4101403254893223	0.4101403254893223	13886
PCOTH	1	0	0.410050469419873	0.410050469419873	13887
CLEC7A	1	0	0.409968899166079	0.409968899166079	13888
TCAF1	2	0	0.40993226485949996	0.40993226485949996	13889
RRM1	2	0	0.4099010333153269	0.4099010333153269	13890
E2F2	2	0	0.40987172170975933	0.40987172170975933	13891
ELMOD2	2	0	0.4097829679867698	0.4097829679867698	13892
HCCS	2	0	0.4096860098662177	0.4096860098662177	13893
TRIM26	2	0	0.40966169664032126	0.40966169664032126	13894
DCST2	2	0	0.40965338266036216	0.40965338266036216	13895
RHNO1	2	0	0.40962446161091426	0.40962446161091426	13896
TPRG1-AS1	1	0	0.4095963527187812	0.4095963527187812	13897
VPS39	2	0	0.40958720435744833	0.40958720435744833	13898
ZNF141	2	0	0.4095610860100326	0.4095610860100326	13899
LINC00504	2	0	0.40949088132122385	0.40949088132122385	13900
POLG2	2	0	0.4094806530022613	0.4094806530022613	13901
ATP5IF1	2	0	0.40944123965526535	0.40944123965526535	13902
STARD7	2	0	0.4094324024214003	0.4094324024214003	13903
POLR1E	2	0	0.4094294893242174	0.4094294893242174	13904
PAX2	1	0	0.4094242579509612	0.4094242579509612	13905
GNB2	2	0	0.4094194121015618	0.4094194121015618	13906
PCDHGA1	2	0	0.40941309271670456	0.40941309271670456	13907
AC022031.2	1	0	0.4093992510989309	0.4093992510989309	13908
SCNN1A	2	0	0.40936732176113705	0.40936732176113705	13909
HDAC10	2	0	0.40934253261501286	0.40934253261501286	13910
MPV17L	2	0	0.40933384877282136	0.40933384877282136	13911
OTOA	2	0	0.4092923153613124	0.4092923153613124	13912
AC112484.1	1	0	0.4092364465186954	0.4092364465186954	13913
TAMM41	2	0	0.4092337584178276	0.4092337584178276	13914
ZNHIT2	2	0	0.40922792164361854	0.40922792164361854	13915
GPR26	1	0	0.4091143534055399	0.4091143534055399	13916
MIGA1	2	0	0.40901062324134474	0.40901062324134474	13917
ITFG2	2	0	0.40899023939933155	0.40899023939933155	13918
AC012146.1	1	0	0.4089651055516362	0.4089651055516362	13919
SYK	2	0	0.40895538119814323	0.40895538119814323	13920
UBE2L3	2	0	0.4089457262596007	0.4089457262596007	13921
MIRLET7DHG	1	0	0.4089291671299899	0.4089291671299899	13922
CDK7	2	0	0.4089035280433868	0.4089035280433868	13923
SPIN2B	2	0	0.4088897250726823	0.4088897250726823	13924
RNF213-AS1	1	0	0.4088565691648125	0.4088565691648125	13925
NOL6	2	0	0.4088410510870696	0.4088410510870696	13926
EFCAB7	2	0	0.40879602723735925	0.40879602723735925	13927
PCGF5	2	0	0.4087624001172066	0.4087624001172066	13928
BTNL9	2	0	0.4087493965733531	0.4087493965733531	13929
RABEP1	2	0	0.4087424094195454	0.4087424094195454	13930
SRFBP1	2	0	0.4086353054655439	0.4086353054655439	13931
LCA5	2	0	0.4086283637838506	0.4086283637838506	13932
MRPL21	2	0	0.4085629643747536	0.4085629643747536	13933
NIBAN2	1	0	0.4085309600043414	0.4085309600043414	13934
SLC2A4RG	2	0	0.40849764546314327	0.40849764546314327	13935
SMYD3	2	0	0.40845525960889995	0.40845525960889995	13936
GSPT2	1	0	0.4084287177752176	0.4084287177752176	13937
LSR	2	0	0.40835050250633226	0.40835050250633226	13938
SEH1L	2	0	0.4083432533571768	0.4083432533571768	13939
MAT2B	2	0	0.40830180843694197	0.40830180843694197	13940
TMED2	2	0	0.40829411637562923	0.40829411637562923	13941
TFEC	1	0	0.4082619815411987	0.4082619815411987	13942
GOLGA4	2	0	0.4082434254263273	0.4082434254263273	13943
HK1	2	0	0.408228115792924	0.408228115792924	13944
AC009226.1	1	0	0.4082053508438704	0.4082053508438704	13945
VLDLR	2	0	0.4081730872101092	0.4081730872101092	13946
LIMD1-AS1	1	0	0.4081510826504585	0.4081510826504585	13947
MHENCR	2	0	0.40806656740552005	0.40806656740552005	13948
GABBR1	2	0	0.40802583176945195	0.40802583176945195	13949
VPS52	2	0	0.40790508703218664	0.40790508703218664	13950
MINK1	2	0	0.40782243763874104	0.40782243763874104	13951
DUSP7	2	0	0.4077907055961457	0.4077907055961457	13952
HAUS2	2	0	0.4077842201223447	0.4077842201223447	13953
LINC00937	2	0	0.40776993553462426	0.40776993553462426	13954
HYAL2	2	0	0.4077612024118664	0.4077612024118664	13955
SEPHS2	2	0	0.40775375770337596	0.40775375770337596	13956
CMTM3	2	0	0.4077406649871803	0.4077406649871803	13957
NOP56	2	0	0.407712994072346	0.407712994072346	13958
PPP1R2	2	0	0.40768510646896305	0.40768510646896305	13959
GIT2	2	0	0.40767150120516693	0.40767150120516693	13960
AL391834.3	1	0	0.407662668909752	0.407662668909752	13961
PARL	2	0	0.4076363630193167	0.4076363630193167	13962
AC092123.1	2	0	0.4076337923532609	0.4076337923532609	13963
ZKSCAN5	2	0	0.4076216358355947	0.4076216358355947	13964
SYT17	2	0	0.4075838524635581	0.4075838524635581	13965
C1orf116	1	0	0.4075833569266582	0.4075833569266582	13966
ORMDL1	2	0	0.40757819302298814	0.40757819302298814	13967
AC072028.1	1	0	0.4075541325229282	0.4075541325229282	13968
SLC31A1	2	0	0.40754004609289657	0.40754004609289657	13969
FAM85B	2	0	0.4075264311839027	0.4075264311839027	13970
ATP6V0E2	2	0	0.4074944749387009	0.4074944749387009	13971
COP1	2	0	0.40742417543158593	0.40742417543158593	13972
PCDHGC3	2	0	0.40731632071030666	0.40731632071030666	13973
CEBPB-AS1	2	0	0.40728967238624136	0.40728967238624136	13974
RPS13	2	0	0.40727507254154793	0.40727507254154793	13975
ZNF280D	2	0	0.4072478106116092	0.4072478106116092	13976
AP001160.2	2	0	0.4072381212231958	0.4072381212231958	13977
ZNF354B	2	0	0.40720955262303843	0.40720955262303843	13978
SURF6	2	0	0.4071164484121129	0.4071164484121129	13979
GLI4	2	0	0.40704331579999686	0.40704331579999686	13980
KCNN1	1	0	0.4070388079617481	0.4070388079617481	13981
BRF2	2	0	0.40703285832104097	0.40703285832104097	13982
RPL4	2	0	0.4069916821241216	0.4069916821241216	13983
HDGF	2	0	0.40698386182972873	0.40698386182972873	13984
UGT2B11	1	0	0.406983209162682	0.406983209162682	13985
AL512343.2	1	0	0.406957182395398	0.406957182395398	13986
TOP2A	2	0	0.40695386780114906	0.40695386780114906	13987
AL136088.1	1	0	0.4069276103636161	0.4069276103636161	13988
HAT1	2	0	0.4068572628007253	0.4068572628007253	13989
PTPN7	2	0	0.4068546367512641	0.4068546367512641	13990
AANAT	1	0	0.4068486460085744	0.4068486460085744	13991
HNRNPD	2	0	0.40683056503567594	0.40683056503567594	13992
AC036214.3	1	0	0.4068164127654843	0.4068164127654843	13993
TRMT44	2	0	0.4067359284526618	0.4067359284526618	13994
PREP	2	0	0.4067235541988343	0.4067235541988343	13995
LINC01481	1	0	0.4067052151673523	0.4067052151673523	13996
POLR2H	2	0	0.4066502015625908	0.4066502015625908	13997
AKAP8	2	0	0.40662876057154146	0.40662876057154146	13998
GALK1	2	0	0.4066181993027493	0.4066181993027493	13999
SYNJ1	2	0	0.4065888306231868	0.4065888306231868	14000
AC004148.1	1	0	0.4065773050415151	0.4065773050415151	14001
CYP20A1	2	0	0.4065290567328397	0.4065290567328397	14002
ZNF567	2	0	0.40650772302381405	0.40650772302381405	14003
AL162458.1	1	0	0.4064687686546915	0.4064687686546915	14004
MANBAL	2	0	0.406404829691009	0.406404829691009	14005
C1orf53	2	0	0.40637273987519174	0.40637273987519174	14006
JMJD7	1	0	0.4063602322678677	0.4063602322678677	14007
MYNN	2	0	0.4063210676266882	0.4063210676266882	14008
UBXN2A	2	0	0.4062897988566775	0.4062897988566775	14009
TC2N	2	0	0.4062828867942573	0.4062828867942573	14010
AC004241.1	2	0	0.4062704609121489	0.4062704609121489	14011
PCED1B	2	0	0.4062402164995701	0.4062402164995701	14012
MXD3	2	0	0.40623609288801465	0.40623609288801465	14013
ZNF428	2	0	0.4062259278324071	0.4062259278324071	14014
BEST1	2	0	0.4062178737667187	0.4062178737667187	14015
SLC44A2	2	0	0.4062100779851129	0.4062100779851129	14016
ADAMTS15	2	0	0.40618509771029554	0.40618509771029554	14017
TTC13	2	0	0.4061225129030919	0.4061225129030919	14018
PIM2	2	0	0.40612233498676875	0.40612233498676875	14019
CEP19	2	0	0.40611055013989805	0.40611055013989805	14020
ZKSCAN8	2	0	0.40609386219332594	0.40609386219332594	14021
VPS26B	2	0	0.4058734219406882	0.4058734219406882	14022
LRRC46	2	0	0.4058517806652725	0.4058517806652725	14023
SUOX	2	0	0.4058389326295401	0.4058389326295401	14024
POTEC	1	0	0.4057600355832313	0.4057600355832313	14025
TPST2	2	0	0.40565676777841514	0.40565676777841514	14026
C1orf43	2	0	0.4056200283644847	0.4056200283644847	14027
ZNF606	2	0	0.40553082022322906	0.40553082022322906	14028
KATNAL2	2	0	0.4054876823038917	0.4054876823038917	14029
NECTIN1	2	0	0.40547604568322176	0.40547604568322176	14030
KYAT3	2	0	0.40547532704759387	0.40547532704759387	14031
PPHLN1	2	0	0.4054400667995224	0.4054400667995224	14032
DNAJC1	2	0	0.4054214577649746	0.4054214577649746	14033
RPS28	2	0	0.4053890918212687	0.4053890918212687	14034
AL356512.1	1	0	0.4053708439897698	0.4053708439897698	14035
DNAH9	1	0	0.4053291365930428	0.4053291365930428	14036
MED12L	2	0	0.40532318422479907	0.40532318422479907	14037
FBXO16	2	0	0.40529680246504846	0.40529680246504846	14038
ATP13A2	2	0	0.40527792192142376	0.40527792192142376	14039
HIST1H2AM	2	0	0.4052470976639386	0.4052470976639386	14040
ALDH5A1	2	0	0.4051758368872014	0.4051758368872014	14041
FGD4	2	0	0.40517575360623864	0.40517575360623864	14042
AL157871.4	1	0	0.4051663320128073	0.4051663320128073	14043
NUPL2	1	0	0.4051524356068282	0.4051524356068282	14044
ANXA8L1	1	0	0.4050928499944402	0.4050928499944402	14045
CACNB2	2	0	0.40508260795159917	0.40508260795159917	14046
SUCLG2	2	0	0.40506267051556316	0.40506267051556316	14047
TUBB6	2	0	0.40505202371342997	0.40505202371342997	14048
AL358075.2	2	0	0.405021403108757	0.405021403108757	14049
ANKUB1	1	0	0.4050035274325717	0.4050035274325717	14050
PCDHGB5	2	0	0.4049598558084506	0.4049598558084506	14051
TTC4	2	0	0.404926558046577	0.404926558046577	14052
SYT11	1	0	0.4049260535972423	0.4049260535972423	14053
LTK	1	0	0.404885591853989	0.404885591853989	14054
OGN	2	0	0.4048789649415945	0.4048789649415945	14055
AL136141.1	1	0	0.4048148559991104	0.4048148559991104	14056
ATP2A2	2	0	0.4048016202956479	0.4048016202956479	14057
CPSF2	2	0	0.40470874991718153	0.40470874991718153	14058
C19orf38	2	0	0.40465962313271653	0.40465962313271653	14059
GGACT	2	0	0.4046431378513101	0.4046431378513101	14060
DDA1	2	0	0.4046031775541845	0.4046031775541845	14061
IRF2BPL	2	0	0.4045929947581607	0.4045929947581607	14062
SLC34A2	1	0	0.4045924608028466	0.4045924608028466	14063
AP001453.1	2	0	0.4045866752329107	0.4045866752329107	14064
PNLDC1	1	0	0.4045670197999268	0.4045670197999268	14065
FAM131C	2	0	0.4045451694947664	0.4045451694947664	14066
TMEM176B	1	0	0.4045285594850917	0.4045285594850917	14067
AF107885.2	1	0	0.4044608454984534	0.4044608454984534	14068
SNAI1	2	0	0.40444182179430194	0.40444182179430194	14069
ZNF764	2	0	0.4044416318995412	0.4044416318995412	14070
COMP	1	0	0.4044256644056488	0.4044256644056488	14071
PSMC5	2	0	0.404419828257439	0.404419828257439	14072
DBF4	2	0	0.4043898466864823	0.4043898466864823	14073
LMBRD1	2	0	0.40435790756549234	0.40435790756549234	14074
C15orf40	2	0	0.40433657562400027	0.40433657562400027	14075
CPNE9	1	0	0.4043144668075169	0.4043144668075169	14076
FAM193A	2	0	0.40430747678969786	0.40430747678969786	14077
RFPL3S	2	0	0.4042856611563158	0.4042856611563158	14078
AL133370.1	1	0	0.4042437727248059	0.4042437727248059	14079
EXD1	1	0	0.4041895045313941	0.4041895045313941	14080
KLF7	2	0	0.4041417227716776	0.4041417227716776	14081
ZFP28	1	0	0.404137522887477	0.404137522887477	14082
TACC3	2	0	0.40408980257428134	0.40408980257428134	14083
AC012184.4	1	0	0.4040809681445705	0.4040809681445705	14084
CAGE1	2	0	0.4040787970687427	0.4040787970687427	14085
PLA2G12A	2	0	0.40404311802874543	0.40404311802874543	14086
AC073343.2	2	0	0.4039362760943611	0.4039362760943611	14087
LYRM2	2	0	0.4039276798616904	0.4039276798616904	14088
CNOT3	2	0	0.40390355968449343	0.40390355968449343	14089
CPXM1	1	0	0.4038696764149894	0.4038696764149894	14090
SPTAN1	2	0	0.4038527717688767	0.4038527717688767	14091
KCNJ11	2	0	0.40383954733677335	0.40383954733677335	14092
S100A11	2	0	0.4038166692602435	0.4038166692602435	14093
PCCA-DT	1	0	0.4038096271775112	0.4038096271775112	14094
AC008522.1	2	0	0.4037879871059903	0.4037879871059903	14095
AC104984.2	1	0	0.4037553589840994	0.4037553589840994	14096
ASH1L	2	0	0.4037469078431716	0.4037469078431716	14097
SEC24C	2	0	0.4037368602715677	0.4037368602715677	14098
GOLGA6L9	2	0	0.4037328401905031	0.4037328401905031	14099
BUD31	2	0	0.40372654175267536	0.40372654175267536	14100
RNF130	2	0	0.40370537078025465	0.40370537078025465	14101
EMC7	2	0	0.40362483365364904	0.40362483365364904	14102
CAB39	2	0	0.40358444447460534	0.40358444447460534	14103
CCZ1	2	0	0.4035525115280655	0.4035525115280655	14104
NOP14	2	0	0.40352759853542647	0.40352759853542647	14105
WDR82	2	0	0.4035022164591412	0.4035022164591412	14106
MYL6	2	0	0.4034680770658612	0.4034680770658612	14107
TSR2	2	0	0.4034405282009502	0.4034405282009502	14108
CARHSP1	2	0	0.40342652064082907	0.40342652064082907	14109
NAA35	2	0	0.4033974133209292	0.4033974133209292	14110
AL117336.2	1	0	0.4033754816302165	0.4033754816302165	14111
COA1	2	0	0.4033184658605735	0.4033184658605735	14112
WDR70	2	0	0.4033043783860851	0.4033043783860851	14113
LINC02562	1	0	0.4033038056194751	0.4033038056194751	14114
PRIM1	2	0	0.40330152229781585	0.40330152229781585	14115
IPO9	2	0	0.40329134851620196	0.40329134851620196	14116
