gene	n_datasets_testable	n_datasets_fdr05	median_evidence_percentile	equal_dataset_mean_percentile	rank
NPIPP1	2	0	0.5963415235261297	0.5963415235261297	8777
ETV1	2	0	0.59631807488335	0.59631807488335	8778
DROSHA	4	0	0.5963020424803849	0.5835156167890694	8779
PHF12	4	0	0.5962574568004876	0.586957208800919	8780
PAXX	2	0	0.5961956461011224	0.5961956461011224	8781
GTPBP3	4	0	0.5960707151477295	0.5806125461072517	8782
BDNF	2	0	0.5960668278402051	0.5960668278402051	8783
AC034220.3	2	0	0.5960356090844476	0.5960356090844476	8784
PAK3	3	0	0.5959635271878128	0.600059071655518	8785
AC233723.1	2	0	0.5959391677367961	0.5959391677367961	8786
AC079807.1	2	0	0.5957249851975401	0.5957249851975401	8787
PEX1	4	0	0.5956999467276252	0.6243981039965406	8788
ABCB11	2	0	0.5956198296891879	0.5956198296891879	8789
FAM134A	2	0	0.5955033789209692	0.5955033789209692	8790
NFKBIB	4	0	0.5953047167507739	0.5216726290042064	8791
LBH	2	0	0.5952554705848603	0.5952554705848603	8792
COPRS	4	0	0.5952508518327327	0.5731161360298168	8793
FAM173B	3	0	0.5951966198435936	0.5483306358544365	8794
RBM41	4	0	0.5951277543002673	0.5845688898709391	8795
RP11-502I4.3	2	0	0.5950630136046858	0.5950630136046858	8796
BX324167.1	2	0	0.5950405684248359	0.5950405684248359	8797
TET3	4	0	0.594959845767001	0.5723338577552254	8798
HIST1H3D	3	0	0.5949001148956673	0.5528019454994527	8799
KCNMB2	2	0	0.5948354208773954	0.5948354208773954	8800
RP11-705C15.3	2	0	0.5948099645328648	0.5948099645328648	8801
APP	4	0	0.594787396045953	0.5987141472360608	8802
AC245060.6	2	0	0.5947366589797205	0.5947366589797205	8803
TTC7A	4	0	0.5947297827959469	0.616853874444834	8804
ENPP5	4	0	0.594681569011657	0.6724227677457351	8805
TCEA2	4	0	0.5946736477730468	0.5737546016273221	8806
USH1G	2	0	0.5946529959228049	0.5946529959228049	8807
RP11-582E3.6	2	0	0.5946209123729549	0.5946209123729549	8808
LTN1	4	0	0.594420940556946	0.514328428317476	8809
CTA-384D8.36	2	0	0.5943722062413788	0.5943722062413788	8810
RNASEK-C17orf49	2	0	0.5943527682745757	0.5943527682745757	8811
MSH3	4	0	0.5942582684529805	0.5505618225526908	8812
AP003469.4	2	0	0.5941543720409916	0.5941543720409916	8813
EEF1AKMT2	2	0	0.5940867430176344	0.5940867430176344	8814
CLIP1-AS1	3	0	0.5940731680195708	0.5126031008583665	8815
LRRC47	4	0	0.5939745361979298	0.49621055057010166	8816
ADCK2	4	0	0.5938654909878707	0.5809171411346135	8817
KRT86	4	0	0.5938393491656173	0.525862253538978	8818
LRRC37A	3	0	0.5938025723123677	0.6092852332904809	8819
THTPA	3	0	0.5936440280753159	0.6255885681865129	8820
AC006059.1	2	0	0.5934638698112256	0.5934638698112256	8821
RP11-327P2.5	2	0	0.5934340832437641	0.5934340832437641	8822
AC092338.2	2	0	0.5933907061123516	0.5933907061123516	8823
TRNP1	4	0	0.5933484757511722	0.5353184313487493	8824
PRPF18	4	0	0.5932839763532262	0.5550222392400415	8825
PRR13	4	0	0.593169639167472	0.5739543968714265	8826
ILDR2	2	0	0.5930817563885855	0.5930817563885855	8827
AL035661.1	2	0	0.5930562230030332	0.5930562230030332	8828
MBNL1-AS1	3	0	0.5930081674483414	0.597870845545295	8829
NUP160	4	0	0.5928742428756384	0.5968263113184924	8830
SLC10A1	2	0	0.5928344640266271	0.5928344640266271	8831
TPRA1	4	0	0.5925940682311464	0.5973854444727893	8832
MDFI	2	0	0.5925905896663061	0.5925905896663061	8833
HSPA6	3	0	0.5925544038638954	0.49762242914397636	8834
EPHB3	4	0	0.5924703269271023	0.6455832760786763	8835
HIST1H2BG	4	0	0.5924265455293687	0.5716320860036302	8836
C4BPB	2	0	0.5924215049371078	0.5924215049371078	8837
PARP3	4	0	0.5923458185161646	0.5834282283828783	8838
CHST15	4	0	0.5923215859307309	0.5583961075884181	8839
ITGA11	3	0	0.592305696601312	0.5632464721041853	8840
PDLIM7	4	0	0.5923055377593756	0.5509487531305273	8841
RNU6-3P	2	0	0.5922866431328471	0.5922866431328471	8842
RAG1	2	0	0.5922756150154269	0.5922756150154269	8843
SNORA5C	2	0	0.5922652108172872	0.5922652108172872	8844
PKD2L2	3	0	0.5922287947034244	0.5779123577127128	8845
RP11-78O7.2	2	0	0.5921946282682674	0.5921946282682674	8846
DANT2	3	0	0.5921745265100125	0.5913906705316218	8847
LINC00205	3	0	0.5921088435374149	0.640244157439982	8848
AL512506.1	2	0	0.5920579497576292	0.5920579497576292	8849
MIR155HG	2	0	0.5920161244927866	0.5920161244927866	8850
DECR1	4	0	0.5917749309012794	0.6120235135613046	8851
ZGLP1	4	0	0.5917748914310526	0.5698713503256994	8852
AP003486.1	2	0	0.5917745340732374	0.5917745340732374	8853
PLA2G10	3	0	0.5916318445758941	0.635962612651522	8854
TPCN1	4	0	0.5915707319450274	0.5629434214693635	8855
HNRNPA1P10	2	0	0.5915073570290204	0.5915073570290204	8856
PMVK	4	0	0.591369998440792	0.6185715717348881	8857
FGD5	2	0	0.5913362918408884	0.5913362918408884	8858
CCR10	2	0	0.5912741617644925	0.5912741617644925	8859
CTD-2319I12.4	2	0	0.5912580092264473	0.5912580092264473	8860
SLC26A3	2	0	0.5912513949933679	0.5912513949933679	8861
LINC01422	2	0	0.5912504044042401	0.5912504044042401	8862
MRPS14	4	0	0.5911812941417249	0.5930581273360125	8863
RPN2	4	0	0.5911783183946706	0.5961665679155388	8864
IPO7	4	0	0.591135598470438	0.5834521839959097	8865
SPACA9	2	0	0.5911339400376124	0.5911339400376124	8866
ACRC	2	0	0.5910956097349432	0.5910956097349432	8867
TMPRSS5	2	0	0.5910452267455194	0.5910452267455194	8868
MTHFR	4	0	0.5910036274780168	0.5837547044366858	8869
AC007405.3	2	0	0.5908305579053852	0.5908305579053852	8870
IGF2	2	0	0.5908125723140523	0.5908125723140523	8871
C19orf12	4	0	0.5907342366025758	0.5818356243543215	8872
PDLIM1	4	0	0.5905480293816121	0.5388211413424886	8873
STK11IP	4	0	0.5905176513702288	0.4593893778539558	8874
UBE2B	4	0	0.5904764809754629	0.5955910189735745	8875
CYBB	2	0	0.5903596366310927	0.5903596366310927	8876
C1orf54	4	0	0.5902953541043408	0.5914709182480501	8877
FZD2	4	0	0.590224633774523	0.6113177650400576	8878
XRCC6BP1	2	0	0.5901948385447355	0.5901948385447355	8879
SLC2A8	4	0	0.5901846059963032	0.5394312812316124	8880
MYO1B	4	0	0.5901387652850996	0.6089188958286978	8881
CTD-2574D22.3	2	0	0.5901230545959906	0.5901230545959906	8882
S1PR5	3	0	0.5901123351603625	0.5205878567356147	8883
RP4-533D7.5	2	0	0.5900973058138418	0.5900973058138418	8884
ABCF2	3	0	0.5900680272108844	0.5852721779146354	8885
LINC00589	2	0	0.5900155331925789	0.5900155331925789	8886
PRUNE1	2	0	0.5899711991186123	0.5899711991186123	8887
CEBPA-DT	2	0	0.5899282363637919	0.5899282363637919	8888
TTC21B-AS1	2	0	0.589861843831675	0.589861843831675	8889
TRPM4	4	0	0.5898178798214562	0.6543695227799531	8890
LRRC37A3	4	0	0.5897403395141996	0.504929601854315	8891
MFSD12	4	0	0.5896557207684813	0.6104898139837376	8892
DDAH1	4	0	0.5896448252163462	0.544173894389129	8893
CES4A	2	0	0.5895831702315435	0.5895831702315435	8894
ANKRD24	2	0	0.5894809125311871	0.5894809125311871	8895
AP000462.1	2	0	0.5893351068626533	0.5893351068626533	8896
PACRG	2	0	0.5892083557039701	0.5892083557039701	8897
DHRS11	4	0	0.5891552489617564	0.6038650885491934	8898
ZNRD1-AS1	2	0	0.588980025500434	0.588980025500434	8899
PRR34-AS1	4	0	0.5889699000381905	0.5724696750977409	8900
PRRG2	4	0	0.5889267375697226	0.5980408532354728	8901
MAPK9	4	0	0.5889241151899314	0.4919433521898426	8902
ZNF792	4	0	0.5888383376360258	0.5592874551126439	8903
PRRC2C	4	0	0.5888331357691099	0.5546563460907857	8904
FMN2	2	0	0.5887214846675499	0.5887214846675499	8905
HBEGF	4	0	0.5887144752991854	0.5986318950326204	8906
FGFR1	4	0	0.5884987882542595	0.6688914256380133	8907
ANAPC15	4	0	0.588493770984017	0.5672133248331868	8908
CCDC169	3	0	0.5884881953967607	0.586611608493519	8909
HDHD5-AS1	2	0	0.5884854419461248	0.5884854419461248	8910
CEP170B	4	0	0.5883752638191001	0.6545207300950036	8911
KIF4B	2	0	0.5883739840762451	0.5883739840762451	8912
SYNRG	4	0	0.5883376618678078	0.6403396855435881	8913
CD74	3	0	0.5882287535673252	0.546567426750104	8914
RP11-423H2.1	2	0	0.5882136534981659	0.5882136534981659	8915
AGK	4	0	0.5881918875609857	0.5399751277461375	8916
AL365203.2	2	0	0.5880699524991129	0.5880699524991129	8917
FAM198B-AS1	2	0	0.5880338199597146	0.5880338199597146	8918
AMN	3	0	0.5880128989213833	0.6111992614490466	8919
COLGALT2	2	0	0.5879927540044555	0.5879927540044555	8920
ADCY3	4	0	0.5879827331160391	0.6596182558887455	8921
C7orf60	2	0	0.5879748321255043	0.5879748321255043	8922
ZNF561	4	0	0.5879621424196972	0.5567847346541455	8923
MB	4	0	0.5877925433543938	0.5636425341586246	8924
IKZF1	2	0	0.5877246495193331	0.5877246495193331	8925
XPC	4	0	0.5876809041302525	0.6157641969169696	8926
POU2F1	4	0	0.5874910656999932	0.519326758104238	8927
C12orf66	4	0	0.5874753006774986	0.4943505595994107	8928
ACOXL	3	0	0.5874013121316579	0.5554448966963456	8929
ECT2	4	0	0.5873472867149899	0.5735638623017053	8930
LRRC4	3	0	0.5872903891029468	0.5411120797918391	8931
SLC25A41	3	0	0.5872361209095349	0.5116414507568892	8932
ICOSLG	2	0	0.5872046044216809	0.5872046044216809	8933
ANXA3	4	0	0.5871937265616322	0.5604970796208555	8934
GJB5	2	0	0.587142020125953	0.587142020125953	8935
ZBTB7B	4	0	0.5870877304345301	0.539887018133893	8936
DPP10-AS1	2	0	0.587044873762196	0.587044873762196	8937
LONRF2	4	0	0.5869005677614959	0.6046792174689343	8938
SRGAP3	4	0	0.5868762046523716	0.6111480760847229	8939
HIST1H2BH	4	0	0.5868205377472985	0.6370995917068611	8940
GRHL2	4	0	0.586810364947054	0.5371695378135282	8941
NFKBID	4	0	0.5867346274267019	0.6503189322636898	8942
ALMS1	4	0	0.5866623892467842	0.5486583982968262	8943
AC239799.2	2	0	0.586434776477651	0.586434776477651	8944
CCDC134	4	0	0.5863329019225921	0.565618928227359	8945
GATD3A	2	0	0.5863190681373176	0.5863190681373176	8946
RP13-1032I1.7	2	0	0.5861603327814207	0.5861603327814207	8947
SLU7	4	0	0.5861230156576659	0.565089097041526	8948
ZNF324B	4	0	0.5860875372501002	0.4654166204629145	8949
SYT5	2	0	0.5860256009256308	0.5860256009256308	8950
FAM104B	4	0	0.5858324961497475	0.6026474131401364	8951
ATHL1	2	0	0.5857737783227148	0.5857737783227148	8952
NCAPG2	4	0	0.5857405998748659	0.5852613980319096	8953
SYT17	4	0	0.5856906031683986	0.6145089078467073	8954
SLC35B4	4	0	0.5855877693093721	0.5583133229996842	8955
CTC-359D24.3	2	0	0.5855300631056322	0.5855300631056322	8956
SCYL2	4	0	0.5855089371280924	0.5465965298993338	8957
TRPM8	2	0	0.5854942986698741	0.5854942986698741	8958
HEPH	2	0	0.5854858860055109	0.5854858860055109	8959
CTC-471J1.11	2	0	0.5851615145150013	0.5851615145150013	8960
RP13-580F15.2	2	0	0.5850640069971134	0.5850640069971134	8961
AC004816.1	2	0	0.5849225968134575	0.5849225968134575	8962
MFSD4B	2	0	0.5849165700906162	0.5849165700906162	8963
C11orf54	4	0	0.5848551205026649	0.6084144010793577	8964
ATP5L	2	0	0.5847432698293357	0.5847432698293357	8965
AC093895.1	2	0	0.5847381962283646	0.5847381962283646	8966
NMU	4	0	0.584730103392343	0.5433488535344871	8967
SH3BGR	4	0	0.5846928400358328	0.5155080805220837	8968
UBXN7	4	0	0.5846452729749788	0.5238347139502639	8969
UPF3B	4	0	0.584630434659772	0.5948204291008758	8970
APOD	2	0	0.5845642890388424	0.5845642890388424	8971
ATP6V0A4	4	0	0.5845471153132659	0.6082841879961737	8972
AL359921.1	2	0	0.5845204377437946	0.5845204377437946	8973
FXN	4	0	0.5845143855934369	0.5056673249456456	8974
RTKN2	4	0	0.5844949840989679	0.596289262431419	8975
SCEL	2	0	0.5844895972782362	0.5844895972782362	8976
RALGAPB	4	0	0.5844079375288025	0.4992729914882081	8977
COL2A1	2	0	0.5843759906947037	0.5843759906947037	8978
ZMYM5	4	0	0.5842932389309831	0.509265295444834	8979
C7orf55-LUC7L2	2	0	0.584265472024027	0.584265472024027	8980
ELP1	2	0	0.5842194323328045	0.5842194323328045	8981
LINC00937	3	0	0.584194562554569	0.5316837930558466	8982
HIST4H4	4	0	0.5841693696055923	0.4553370688302058	8983
AR	4	0	0.5841581274971366	0.5644161013629592	8984
NAT8L	4	0	0.5841440278760817	0.5868926148981133	8985
DDX51	4	0	0.5840844091884061	0.5432539902628089	8986
SUB1	4	0	0.5838854167640095	0.576955901087277	8987
LRSAM1	4	0	0.5837986517122723	0.4654584520743198	8988
STUB1	4	0	0.5837733207931506	0.5944306434237547	8989
AC091133.1	3	0	0.5837086883377652	0.4716233983044771	8990
SLC23A2	4	0	0.5835806541643086	0.6253332296237707	8991
LINC01372	2	0	0.5835621667335634	0.5835621667335634	8992
AKAP1	4	0	0.5835011923388724	0.5134610290382399	8993
RP11-338N10.3	2	0	0.583437474393041	0.583437474393041	8994
AC132192.1	3	0	0.5833830791772943	0.46182451966571464	8995
HAUS2	4	0	0.5833115393006933	0.5604673776909255	8996
RTN4	4	0	0.5831748259080047	0.546221583365257	8997
TMEM213	2	0	0.5831643296206073	0.5831643296206073	8998
DSTN	4	0	0.5831170082738568	0.6642553263372646	8999
BRD3	4	0	0.5830671275402222	0.5770827472900406	9000
COLQ	3	0	0.5828546013861606	0.5771397041084773	9001
P4HA3	3	0	0.5828403972431757	0.5841217486703765	9002
CTPS1	4	0	0.5828345532701593	0.5356440918133873	9003
SLX1A-SULT1A3	2	0	0.5828171411628288	0.5828171411628288	9004
TSC22D1-AS1	3	0	0.5827434120306882	0.48449997224722896	9005
ANKRD65	2	0	0.58264852307112	0.58264852307112	9006
A2M-AS1	3	0	0.5826322226752159	0.5811870197613228	9007
HACD1	3	0	0.5825951595567251	0.581720007182884	9008
ADAMTSL5	4	0	0.582593005831535	0.4937234494921817	9009
RP1-178F15.4	2	0	0.5825889079919429	0.5825889079919429	9010
ZNF300	2	0	0.5825473912841944	0.5825473912841944	9011
SMG1P3	2	0	0.5825173711306546	0.5825173711306546	9012
CCNB1IP1	4	0	0.5824818598411308	0.5902886686807376	9013
AL121944.1	2	0	0.5823910199941514	0.5823910199941514	9014
CRIPAK	3	0	0.5822434471156455	0.5026491167047175	9015
PRELP	2	0	0.5821998519099064	0.5821998519099064	9016
NUDT22	4	0	0.5820886160903342	0.5967395673949691	9017
RP11-195F19.9	2	0	0.5820250292029638	0.5820250292029638	9018
TBC1D17	4	0	0.5818194880427414	0.5142919043860777	9019
C17orf113	2	0	0.5818116821757455	0.5818116821757455	9020
DYNLL1	4	0	0.5818071642726207	0.5717417113306419	9021
AGL	4	0	0.5817900748007805	0.5885284815574829	9022
LPAR3	2	0	0.5815901932658888	0.5815901932658888	9023
FAM149A	4	0	0.5815897571922892	0.5424168536797142	9024
LINC01273	2	0	0.5815454938890703	0.5815454938890703	9025
USP44	2	0	0.5815251655009602	0.5815251655009602	9026
CREBZF	4	0	0.5813914243075842	0.5460344902463542	9027
RP11-490M8.1	2	0	0.5813034934888673	0.5813034934888673	9028
RP11-266L9.8	2	0	0.5812832436632782	0.5812832436632782	9029
F11R	4	0	0.5812145850593206	0.5168159309088473	9030
ANKRD31	3	0	0.5812123514408205	0.5788866901926232	9031
PUSL1	4	0	0.5812031273966789	0.48392252676422437	9032
WDR5B	4	0	0.5811497937450063	0.47611446991011036	9033
SNAPC1	4	0	0.5811484235919826	0.6139325616850524	9034
CAPRIN1	4	0	0.5809964331160729	0.5788541709035387	9035
DRAIC	3	0	0.5809643823431303	0.6200547698836704	9036
ST8SIA6	4	0	0.5809168873434998	0.5528843143786029	9037
FPGT-TNNI3K	2	0	0.5809136611378299	0.5809136611378299	9038
SLC3A2	4	0	0.5808944173534177	0.5644460105645316	9039
HRASLS	2	0	0.5808803566800292	0.5808803566800292	9040
AL137077.2	2	0	0.5808780936696571	0.5808780936696571	9041
AC007325.4	2	0	0.580812684922594	0.580812684922594	9042
CD24P4	2	0	0.5808026875551378	0.5808026875551378	9043
AC109449.1	2	0	0.5807351347014346	0.5807351347014346	9044
EIF2B3	4	0	0.5807331025012785	0.5956001084632165	9045
PLEKHG5	4	0	0.5806076582277424	0.5265228902445914	9046
AL451085.2	2	0	0.5805724046957451	0.5805724046957451	9047
SLC35D2	4	0	0.5805366260510356	0.6398870284070597	9048
AC004854.2	2	0	0.5805330119307577	0.5805330119307577	9049
PCAT1	3	0	0.58048256180275	0.49201615544442284	9050
RC3H1	4	0	0.580449121255962	0.5672987149763216	9051
SDF2	4	0	0.5804361136910619	0.5856724553344997	9052
EIF3B	4	0	0.5803903022535226	0.5565899468604749	9053
JHDM1D-AS1	2	0	0.5803814210907297	0.5803814210907297	9054
CLUHP3	2	0	0.580361683089158	0.580361683089158	9055
GOLGA4	4	0	0.5803168404977349	0.4942801329620311	9056
AC073957.3	2	0	0.5803103109368344	0.5803103109368344	9057
LHX4	4	0	0.5803095134246921	0.4868993108724408	9058
DMGDH	3	0	0.5802972462102962	0.5227581993863285	9059
RP11-783K16.13	2	0	0.5802518804490032	0.5802518804490032	9060
FLRT1	2	0	0.5802412723933709	0.5802412723933709	9061
TYW1	4	0	0.5801932876526191	0.5492973102788953	9062
ZNF561-AS1	3	0	0.5801812557659956	0.5453091360660939	9063
SPSB1	4	0	0.5800603273886408	0.5113521493561934	9064
LYZ	2	0	0.5800038830752483	0.5800038830752483	9065
SMN1	4	0	0.5799838036607825	0.5018362656076487	9066
NANS	4	0	0.5799565315173918	0.618408135771402	9067
SNX22	4	0	0.5799451833918859	0.5555959567900997	9068
SIN3A	4	0	0.5797082414875063	0.5845194880581671	9069
AC005037.1	2	0	0.5796012716148666	0.5796012716148666	9070
VARS2	4	0	0.5795457675305399	0.5831874998578988	9071
TRIM36	4	0	0.5795334430510686	0.6189033392641279	9072
AC098487.1	2	0	0.5794573168471595	0.5794573168471595	9073
RBCK1	4	0	0.5794202751413295	0.6092966087555213	9074
FAM220A	3	0	0.5793877551020408	0.5181942504428589	9075
SH2B2	4	0	0.5792442308597066	0.4882141263917654	9076
SRPRB	4	0	0.5790976645833638	0.5545704556857581	9077
IL3RA	3	0	0.5790863637299265	0.4634433687554677	9078
HIGD2A	4	0	0.5790192665602873	0.5324297577406619	9079
RELL1	4	0	0.5789905610259157	0.6292018175141784	9080
FAM161B	4	0	0.5789435734959457	0.49924463104415473	9081
RP11-53O19.3	2	0	0.5789119302144341	0.5789119302144341	9082
RP11-793H13.8	2	0	0.5788376073160074	0.5788376073160074	9083
NT5DC1	4	0	0.5787910199121764	0.5893105562372587	9084
PYHIN1	2	0	0.5787528190977376	0.5787528190977376	9085
CD99L2	4	0	0.5786810650889758	0.5412789635883373	9086
C15orf52	2	0	0.5786577226049976	0.5786577226049976	9087
KIFC2	4	0	0.578566441438886	0.5911412047121889	9088
RP11-147L13.13	2	0	0.5785509833450447	0.5785509833450447	9089
KDELR2	4	0	0.5784983638019902	0.5392162834789826	9090
ZNF564	4	0	0.5784636530569383	0.5940752724570155	9091
RBL2	4	0	0.578390181974556	0.5135085265857611	9092
STK32B	2	0	0.5783817499636418	0.5783817499636418	9093
BTBD9-AS1	2	0	0.5783531273863916	0.5783531273863916	9094
RPL8	4	0	0.5782908582179748	0.5084405628140516	9095
AK8	3	0	0.5782276008031693	0.5756114419087078	9096
FEM1B	4	0	0.5782112822149728	0.542026972193117	9097
CYBC1	2	0	0.5781986844427295	0.5781986844427295	9098
RHOC	4	0	0.5780643988072232	0.5743755705110642	9099
HIST1H2BN	4	0	0.5780638028921039	0.6272832127894477	9100
RNVU1-7	2	0	0.5780100080505128	0.5780100080505128	9101
DOCK7	4	0	0.5779240239728386	0.516983241294976	9102
CYP51A1	4	0	0.5778842121015721	0.5826443043979727	9103
OPHN1	4	0	0.5778628690216046	0.5566018359800146	9104
FAM110B	4	0	0.5777386514240684	0.611929597780537	9105
CSK	4	0	0.5776872311505679	0.4699330444694608	9106
NFKBIZ	4	0	0.577681629049426	0.5849160951711335	9107
SLC46A3	4	0	0.577642721783558	0.571303647822996	9108
FAM120B	4	0	0.5776051095669313	0.5105812996636715	9109
C17orf67	4	0	0.577538171889427	0.4984934666620873	9110
AL020996.1	2	0	0.5775299953363628	0.5775299953363628	9111
BHMT2	2	0	0.5773891040522963	0.5773891040522963	9112
DFFA	4	0	0.5773415274107502	0.5367214207941251	9113
HIST1H4B	3	0	0.5772823307016568	0.578717685748534	9114
THAP2	4	0	0.577258316214822	0.6166985793453847	9115
PPM1M	4	0	0.5772250918824963	0.47661192789989365	9116
PMEL	4	0	0.5771310679281165	0.5935785699460147	9117
AP3M1	4	0	0.5770095874968239	0.5857405000982674	9118
PLA2G3	2	0	0.5770060789984813	0.5770060789984813	9119
TREX2	2	0	0.5769394411335566	0.5769394411335566	9120
MTND1P23	2	0	0.5768420231218391	0.5768420231218391	9121
COX18	4	0	0.5767210208645186	0.5658542702481041	9122
ZBED3-AS1	4	0	0.5766800842006092	0.6292627586932256	9123
MPLKIP	4	0	0.5766614474574988	0.5669506930092232	9124
NBN	4	0	0.5766133820159584	0.610702711703742	9125
B3GALT6	4	0	0.5765990589839668	0.600015215914805	9126
PPP4R1-AS1	2	0	0.5765916533226103	0.5765916533226103	9127
AC092620.1	2	0	0.5765377708466667	0.5765377708466667	9128
ORC4	4	0	0.5765095934721639	0.5230469841353522	9129
TRERF1	4	0	0.5764501761717006	0.5458337865109875	9130
HIST1H2BO	3	0	0.5763265306122449	0.6052498665591749	9131
ARF4	4	0	0.5762308321602913	0.5835839308311292	9132
ZNF611	4	0	0.576228585837574	0.45473524509300334	9133
FABP4	2	0	0.5761975869755281	0.5761975869755281	9134
PQLC1	3	0	0.576187412986997	0.43792573615891445	9135
PDE7A	4	0	0.5761756779555585	0.6425284798418913	9136
ALKBH7	4	0	0.5761424971011346	0.6159540747790402	9137
RP11-552F3.12	2	0	0.5761256157331173	0.5761256157331173	9138
RP11-600F24.7	2	0	0.5761130193154316	0.5761130193154316	9139
AL117332.1	2	0	0.5758870467487011	0.5758870467487011	9140
TDRP	2	0	0.5758641565396576	0.5758641565396576	9141
AC016394.2	2	0	0.5758484763850173	0.5758484763850173	9142
ASIP	3	0	0.5757755457544198	0.5261816156323256	9143
PIK3R2	4	0	0.5757453155392847	0.5568688450514245	9144
AC245452.1	2	0	0.5756090390105564	0.5756090390105564	9145
LZTS1	2	0	0.5755806254029708	0.5755806254029708	9146
PITPNM2	4	0	0.5755377138530824	0.5568555381840835	9147
RP11-477H21.2	2	0	0.5755146503952012	0.5755146503952012	9148
CCDC163	2	0	0.5754082649564125	0.5754082649564125	9149
RNU1-1	2	0	0.5753431074071524	0.5753431074071524	9150
ZDHHC5	4	0	0.5753024810328768	0.5361707462331001	9151
REXO4	4	0	0.5752229737378811	0.5866970948100291	9152
RCE1	4	0	0.5752077088480628	0.5116456584155995	9153
POLR1B	4	0	0.5752072509689826	0.5497294296151561	9154
DCAF4L1	2	0	0.5751833783583995	0.5751833783583995	9155
C9orf153	2	0	0.5751514668243713	0.5751514668243713	9156
CCDC114	2	0	0.5751373781045719	0.5751373781045719	9157
RPS6KB1	4	0	0.5751116911366352	0.45699483323326273	9158
RIPOR2	2	0	0.5750012348704856	0.5750012348704856	9159
